Address:,USB0::0x0957::0x179B::MY59127587::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,-0.01479166683,-0.402191489381948,-0.510326266521588,
,,,-0.0147395834975,-0.400955308403354,-0.538969475310296,
,,,-0.014687500165,-0.39971912742476,-0.537059928057715,
,,,-0.0146354168325,-0.398895006772364,-0.552336306078359,
,,,-0.0145833335,-0.397658825793769,-0.552336306078359,
,,,-0.0145312501675,-0.396422644815175,-0.579069967614487,
,,,-0.014479166835,-0.394774403510382,-0.598165440140292,
,,,-0.0144270835025,-0.39312616220559,-0.62871819618158,
,,,-0.01437500017,-0.391477920900797,-0.624899101676419,
,,,-0.0143229168375,-0.389417619269807,-0.613441818160936,
,,,-0.014270833505,-0.387357317638816,-0.603894081898034,
,,,-0.0142187501725,-0.384884955681628,-0.605803629150614,
,,,-0.01416666684,-0.382000533398241,-0.642085026949644,
,,,-0.0141145835075,-0.379116111114854,-0.653542310465127,
,,,-0.014062500175,-0.376231688831467,-0.601984534645453,
,,,-0.0140104168425,-0.372523145895684,-0.69937144452706,
,,,-0.01395833351,-0.368814602959901,-0.638265932444483,
,,,-0.0139062501775,-0.36469399969792,-0.600074987392873,
,,,-0.013854166845,-0.360161336109741,-0.678366424748674,
,,,-0.0138020835125,-0.355628672521561,-0.640175479697064,
,,,-0.01375000018,-0.350683948607184,-0.636356385191903,
,,,-0.0136979168475,-0.346151285019005,-0.600074987392873,
,,,-0.013645833515,-0.340794500778429,-0.640175479697064,
,,,-0.0135937501825,-0.33626183719025,-0.603894081898034,
,,,-0.01354166685,-0.330905052949674,-0.575250873109326,
,,,-0.0134895835175,-0.325960329035297,-0.573341325856745,
,,,-0.013437500185,-0.320191484468523,-0.559974495088682,
,,,-0.0133854168525,-0.31442263990175,-0.529421739047393,
,,,-0.01333333352,-0.308653795334976,-0.496959435753524,
,,,-0.0132812501875,-0.302884950768203,-0.531331286299974,
,,,-0.013229166855,-0.297116106201429,-0.521783550037071,
,,,-0.0131770835225,-0.290523140982259,-0.504597624763846,
,,,-0.01312500019,-0.284342236089287,-0.48168305773288,
,,,-0.0130729168575,-0.277749270870117,-0.475954415975139,
,,,-0.013020833525,-0.271156305650948,-0.44349211268127,
,,,-0.0129687501925,-0.264975400757976,-0.397662978619337,
,,,-0.01291666686,-0.257970375212608,-0.464497132459655,
,,,-0.0128645835275,-0.25096534966724,-0.466406679712236,
,,,-0.012812500195,-0.243548263795674,-0.33655746653676,
,,,-0.0127604168625,-0.236543238250306,-0.319371541263536,
,,,-0.01270833353,-0.22912615237874,-0.344195655547082,
,,,-0.0126562501975,-0.221709066507174,-0.330828824779019,
,,,-0.012604166865,-0.214291980635608,-0.405301167629659,
,,,-0.0125520835325,-0.206874894764042,-0.317461994010955,
,,,-0.0125000002,-0.199457808892475,-0.306004710495472,
,,,-0.0124479168675,-0.192040723020909,-0.330828824779019,
,,,-0.012395833535,-0.184623637149343,-0.290728332474828,
,,,-0.0123437502025,-0.177206551277777,-0.30027606873773,
,,,-0.01229166687,-0.170201525732409,-0.231532367644832,
,,,-0.0122395835375,-0.162784439860843,-0.212436895119026,
,,,-0.012187500205,-0.155367353989277,-0.2639946709387,
,,,-0.0121354168725,-0.148362328443909,-0.279271048959345,
,,,-0.01208333354,-0.141769363224739,-0.2639946709387,
,,,-0.0120312502075,-0.134764337679371,-0.327009730273858,
,,,-0.011979166875,-0.128171372460201,-0.284999690717086,
,,,-0.0119270835425,-0.121578407241032,-0.283090143464506,
,,,-0.01187500021,-0.114985442021862,-0.183793686330318,
,,,-0.0118229168775,-0.10880453712889,-0.179974591825157,
,,,-0.011770833545,-0.102623632235918,-0.204798706108704,
,,,-0.0117187502125,-0.0964427273429465,-0.145602741278708,
,,,-0.01166666688,-0.0898497621237766,-0.181884139077738,
,,,-0.0116145835475,-0.0836688572308049,-0.176155497319996,
,,,-0.011562500215,-0.0774879523378331,-0.174245950067416,
,,,-0.0115104168825,-0.0713070474448614,-0.191431875340641,
,,,-0.01145833355,-0.0655382028780878,-0.166607761057094,
,,,-0.0114062502175,-0.059357297985116,-0.170426855562255,
,,,-0.011354166885,-0.0531763930921443,-0.160879119299352,
,,,-0.0113020835525,-0.0469954881991725,-0.15324093028903,
,,,-0.01125000022,-0.0408145833062008,-0.137964552268386,
,,,-0.0111979168875,-0.0342216180870309,-0.162788666551933,
,,,-0.011145833555,-0.0276286528678611,-0.176155497319996,
,,,-0.0110937502225,-0.0214477479748894,-0.11695953249,
,,,-0.01104166689,-0.0152668430819176,-0.11504998523742,
,,,-0.0109895835575,-0.00867387786274776,-0.0864067764487118,
,,,-0.010937500225,-0.0020809126435779,-0.0940449654590338,
,,,-0.0108854168925,0.00451205257559195,-0.0959545127116144,
,,,-0.01083333356,0.0111050177947618,-0.130326363258064,
,,,-0.0107812502275,0.0172859226877335,-0.134145457763225,
,,,-0.010729166895,0.0238788879069034,-0.11504998523742,
,,,-0.0106770835625,0.0304718531260733,-0.157060024794191,
,,,-0.01062500023,0.0370648183452431,-0.137964552268386,
,,,-0.0105729168975,0.043657783564413,-0.130326363258064,
,,,-0.010520833565,0.0498386884573847,-0.107411796227098,
,,,-0.0104687502325,0.0564316536765546,-0.0978640599641949,
,,,-0.0104166669,0.0626125585695263,-0.0959545127116144,
,,,-0.0103645835675,0.0692055237886962,-0.0959545127116144,
,,,-0.010312500235,0.075798489007866,-0.124597721500322,
,,,-0.0102604169025,0.0823914542270359,-0.0749494929332286,
,,,-0.01020833357,0.0885723591200076,-0.0959545127116144,
,,,-0.0101562502375,0.0947532640129793,-0.0883163237012923,
,,,-0.010104166905,0.100934168905951,-0.0959545127116144,
,,,-0.0100520835725,0.107115073798923,-0.0978640599641949,
,,,-0.01000000024,0.113295978691895,-0.109321343479678,
,,,-0.0099479169075,0.119476883584866,-0.0883163237012923,
,,,-0.009895833575,0.125657788477838,-0.0615826621651649,
,,,-0.0098437502425,0.131426633044612,-0.0673113039229065,
,,,-0.00979166691,0.138019598263782,-0.0501253786496818,
,,,-0.0097395835775,0.144200503156753,-0.0272108116187155,
,,,-0.009687500245,0.149969347723527,-0.0615826621651649,
,,,-0.0096354169125,0.156150252616499,-0.0673113039229065,
,,,-0.00958333358,0.16233115750947,-0.0443967368919402,
,,,-0.0095312502475,0.168100002076244,-0.0367585478816181,
,,,-0.009479166915,0.174280906969216,-0.0539444731548429,
,,,-0.0094270835825,0.180461811862187,-0.0577635676600039,
,,,-0.00937500025,0.186230656428961,-0.0940449654590338,
,,,-0.0093229169175,0.192823621648131,-0.0940449654590338,
,,,-0.009270833585,0.199004526541103,-0.0119344335980713,
,,,-0.0092187502525,0.205185431434074,-0.120778626995161,
,,,-0.00916666692,0.211366336327046,-0.025301264366135,
,,,-0.0091145835875,0.21713518089382,-0.065401756670326,
,,,-0.009062500255,0.223316085786792,-0.0825876819435507,
,,,-0.0090104169225,0.229496990679763,-0.0463062841445208,
,,,-0.00895833359,0.235677895572735,-0.0367585478816181,
,,,-0.0089062502575,0.241858800465707,-0.0119344335980713,
,,,-0.008854166925,0.24762764503248,-0.00811533909291029,
,,,-0.0088020835925,0.253808549925452,-0.0463062841445208,
,,,-0.00875000026,0.259577394492226,-0.0539444731548429,
,,,-0.0086979169275,0.265346239058999,-0.0272108116187155,
,,,-0.008645833595,0.271115083625773,-0.0272108116187155,
,,,-0.0085937502625,0.276883928192547,-0.0367585478816181,
,,,-0.00854166693,0.28265277275932,-0.0558540204074234,
,,,-0.0084895835975,0.288009556999896,-0.029120358871296,
,,,-0.008437500265,0.293778401566669,-0.0195726226083934,
,,,-0.0083854169325,0.299135185807245,-0.0673113039229065,
,,,-0.0083333336,0.304079909721622,0.0128896806854755,
,,,-0.0082812502675,0.309436693962198,-0.0100248863454908,
,,,-0.008229166935,0.314381417876575,-0.0424871896393597,
,,,-0.0081770836025,0.319326141790953,-0.00811533909291029,
,,,-0.00812500027,0.32427086570533,0.014799227938056,
,,,-0.0080729169375,0.329215589619707,0.0472615312319249,
,,,-0.008020833605,0.333748253207887,0.00525149167515337,
,,,-0.0079687502725,0.338280916796066,0.0873620235361159,
,,,-0.00791666694,0.342401520058047,0.0472615312319249,
,,,-0.0078645836075,0.346934183646226,0.0568092674948275,
,,,-0.007812500275,0.351054786908207,0.0854524762835354,
,,,-0.0077604169425,0.354763329843991,0.110276590567082,
,,,-0.00770833361,0.358471872779774,0.142738893860951,
,,,-0.0076562502775,0.361768355389358,0.135100704850629,
,,,-0.007604166945,0.365064837998943,0.13891979935579,
,,,-0.0075520836125,0.368361320608528,0.207663500448689,
,,,-0.00750000028,0.370833682565717,0.150377082871273,
,,,-0.0074479169475,0.374130165175302,0.207663500448689,
,,,-0.007395833615,0.376602527132491,0.257311729015782,
,,,-0.0073437502825,0.379074889089679,0.242035350995138,
,,,-0.00729166695,0.381547251046868,0.272588107036427,
,,,-0.0072395836175,0.384019613004057,0.305050410330296,
,,,-0.007187500285,0.386079914635047,0.381432300433517,
,,,-0.0071354169525,0.388140216266038,0.421532792737708,
,,,-0.00708333362,0.390612578223227,0.473090568557382,
,,,-0.0070312502875,0.392260819528019,0.526557891629636,
,,,-0.006979166955,0.394733181485208,0.65067846304737,
,,,-0.0069270836225,0.39638142279,0.717512616887689,
,,,-0.00687500029,0.398029664094793,0.780527676222846,
,,,-0.0068229169575,0.399265845073387,0.841633188305423,
,,,-0.006770833625,0.400502026051981,0.956206023460254,
,,,-0.0067187502925,0.401326146704378,1.01158289378509,
,,,-0.00666666696,0.402562327682972,1.02304017730057,
,,,-0.0066145836275,0.40297438800917,1.00012561026961,
,,,-0.006562500295,0.403798508661566,1.00585425202735,
,,,-0.0065104169625,0.403798508661566,1.03258791356348,
,,,-0.00645833363,0.403798508661566,1.00776379927993,
,,,-0.0064062502975,0.403798508661566,0.921834172913805,
,,,-0.006354166965,0.403798508661566,0.83208545204252,
,,,-0.0063020836325,0.403798508661566,0.788165865233168,
,,,-0.0062500003,0.403386448335368,0.72133171139285,
,,,-0.0061979169675,0.40297438800917,0.637311632279307,
,,,-0.006145833635,0.402562327682972,0.511281513608992,
,,,-0.0060937503025,0.401738207030576,0.419623245485127,
,,,-0.00604166697,0.401326146704378,0.35851773340255,
,,,-0.0059895836375,0.400914086378179,0.295502674067393,
,,,-0.005937500305,0.400089965725783,0.222939878469333,
,,,-0.0058854169725,0.399677905399585,0.165653460891917,
,,,-0.00583333364,0.398853784747189,0.0854524762835354,
,,,-0.0057812503075,0.398029664094793,0.0109801334328949,
,,,-0.005729166975,0.397205543442396,-0.0310299061238766,
,,,-0.0056770836425,0.396793483116198,-0.0825876819435507,
,,,-0.00562500031,0.395969362463802,-0.15324093028903,
,,,-0.0055729169775,0.395145241811406,-0.200979611603543,
,,,-0.005520833645,0.394733181485208,-0.235351462149993,
,,,-0.0054687503125,0.393909060832812,-0.288818785222247,
,,,-0.00541666698,0.392672879854217,-0.315552446758375,
,,,-0.0053645836475,0.392260819528019,-0.307914257748052,
,,,-0.005312500315,0.391024638549425,-0.330828824779019,
,,,-0.0052604169825,0.390612578223227,-0.359472033567727,
,,,-0.00520833365,0.389376397244632,-0.374748411588371,
,,,-0.0051562503175,0.388552276592236,-0.378567506093532,
,,,-0.005104166985,0.38772815593984,-0.374748411588371,
,,,-0.0050520836525,0.386904035287444,-0.411029809387401,
,,,-0.00500000032,0.386079914635047,-0.399572525871918,
,,,-0.0049479169875,0.385255793982651,-0.411029809387401,
,,,-0.004895833655,0.384431673330255,-0.37283886433579,
,,,-0.0048437503225,0.383195492351661,-0.426306187408045,
,,,-0.00479166699,0.382371371699264,-0.401482073124498,
,,,-0.0047395836575,0.381547251046868,-0.514145361026749,
,,,-0.004687500325,0.380311070068274,-0.487411699490622,
,,,-0.0046354169925,0.379074889089679,-0.477863963227719,
,,,-0.00458333366,0.378250768437283,-0.44349211268127,
,,,-0.0045312503275,0.376602527132491,-0.44349211268127,
,,,-0.004479166995,0.374954285827698,-0.483592604985461,
,,,-0.0044270836625,0.373718104849104,-0.462587585207075,
,,,-0.00437500033,0.371657803218113,-0.430125281913206,
,,,-0.0043229169975,0.369597501587123,-0.437763470923528,
,,,-0.004270833665,0.367537199956132,-0.456858943449333,
,,,-0.0042187503325,0.364652777672745,-0.502688077511266,
,,,-0.004166667,0.362592476041755,-0.487411699490622,
,,,-0.0041145836675,0.359708053758368,-0.464497132459655,
,,,-0.004062500335,0.356823631474981,-0.48168305773288,
,,,-0.0040104170025,0.353115088539198,-0.437763470923528,
,,,-0.00395833367,0.349406545603415,-0.537059928057715,
,,,-0.0039062503375,0.345285942341434,-0.439673018176109,
,,,-0.003854167005,0.341165339079453,-0.498868983006105,
,,,-0.0038020836725,0.336632675491273,-0.40912026213482,
,,,-0.00375000034,0.331687951576896,-0.435853923670948,
,,,-0.0036979170075,0.327155287988717,-0.454949396196753,
,,,-0.003645833675,0.322210564074339,-0.414848903892562,
,,,-0.0035937503425,0.317265840159962,-0.456858943449333,
,,,-0.00354166701,0.311909055919386,-0.426306187408045,
,,,-0.0034895836775,0.306552271678811,-0.424396640155464,
,,,-0.003437500345,0.301195487438235,-0.367110222578049,
,,,-0.0033854170125,0.295426642871462,-0.393843884114176,
,,,-0.00333333368,0.289657798304688,-0.342286108294502,
,,,-0.0032812503475,0.283888953737915,-0.357562486315146,
,,,-0.003229167015,0.277708048844943,-0.361381580820307,
,,,-0.0031770836825,0.271527143951971,-0.332738372031599,
,,,-0.00312500035,0.265346239058999,-0.302185615990311,
,,,-0.0030729170175,0.258341213513631,-0.325100183021277,
,,,-0.003020833685,0.251748248294462,-0.311733352253214,
,,,-0.0029687503525,0.244743222749094,-0.281180596211925,
,,,-0.00291666702,0.238150257529924,-0.313642899505794,
,,,-0.0028645836875,0.231145231984556,-0.290728332474828,
,,,-0.002812500355,0.22372814611299,-0.233441914897412,
,,,-0.0027604170225,0.216723120567622,-0.22580372588709,
,,,-0.00270833369,0.208893974369857,-0.220075084129348,
,,,-0.0026562503575,0.201888948824489,-0.218165536876768,
,,,-0.002604167025,0.194471862952923,-0.252537387423217,
,,,-0.0025520836925,0.187054777081357,-0.200979611603543,
,,,-0.00250000036,0.179637691209791,-0.200979611603543,
,,,-0.0024479170275,0.171808545012027,-0.200979611603543,
,,,-0.002395833695,0.164391459140461,-0.162788666551933,
,,,-0.0023437503625,0.157386433595093,-0.18952232808806,
,,,-0.00229166703,0.150381408049725,-0.179974591825157,
,,,-0.0022395836975,0.142964322178159,-0.168517308309674,
,,,-0.002187500365,0.135959296632791,-0.176155497319996,
,,,-0.0021354170325,0.128954271087423,-0.157060024794191,
,,,-0.0020833337,0.121949245542055,-0.181884139077738,
,,,-0.0020312503675,0.115356280322885,-0.178065044572577,
,,,-0.001979167035,0.108763315103715,-0.199070064350963,
,,,-0.0019270837025,0.102170349884545,-0.0596731149125844,
