Address:,USB0::0x0957::0x179B::MY59127587::0::INSTR,,Analog Channels,,,
Model:,DSO-X 2002A,,Time (s),1 (VOLT),2 (VOLT),
,,,-0.0144270835025,-0.391889981226996,-0.949522134615108,
,,,-0.01437500017,-0.389417619269807,-0.951431681867689,
,,,-0.0143229168375,-0.386945257312618,-0.928517114836723,
,,,-0.014270833505,-0.383648774703033,-0.938064851099625,
,,,-0.0142187501725,-0.380352292093448,-0.917059831321239,
,,,-0.01416666684,-0.376643749157665,-0.896054811542854,
,,,-0.0141145835075,-0.372111085569486,-0.894145264290273,
,,,-0.014062500175,-0.368402542633703,-0.886507075279951,
,,,-0.0140104168425,-0.363869879045524,-0.863592508248985,
,,,-0.01395833351,-0.359337215457344,-0.875049791764468,
,,,-0.0139062501775,-0.354392491542967,-0.829220657702535,
,,,-0.013854166845,-0.34944776762859,-0.80821563792415,
,,,-0.0138020835125,-0.344503043714212,-0.768115145619959,
,,,-0.01375000018,-0.339146259473637,-0.764296051114798,
,,,-0.0136979168475,-0.334201535559259,-0.731833747820929,
,,,-0.013645833515,-0.328844751318684,-0.712738275295123,
,,,-0.0135937501825,-0.32307590675191,-0.70128099177964,
,,,-0.01354166685,-0.317719122511335,-0.676456877496094,
,,,-0.0134895835175,-0.311538217618363,-0.643994574202225,
,,,-0.013437500185,-0.305769373051589,-0.642085026949644,
,,,-0.0133854168525,-0.299588468158618,-0.621080007171258,
,,,-0.01333333352,-0.293407563265646,-0.600074987392873,
,,,-0.0132812501875,-0.286814598046476,-0.561884042341262,
,,,-0.013229166855,-0.280633693153504,-0.546607664320618,
,,,-0.0131770835225,-0.273628667608136,-0.544698117068037,
,,,-0.01312500019,-0.267035702388966,-0.475954415975139,
,,,-0.0130729168575,-0.260442737169797,-0.483592604985461,
,,,-0.013020833525,-0.253437711624429,-0.48168305773288,
,,,-0.0129687501925,-0.246020625752863,-0.468316226964816,
,,,-0.01291666686,-0.238603539881296,-0.458768490701914,
,,,-0.0128645835275,-0.231598514335928,-0.432034829165787,
,,,-0.012812500195,-0.224181428464362,-0.376657958840951,
,,,-0.0127604168625,-0.216352282266598,-0.403391620377079,
,,,-0.01270833353,-0.20934725672123,-0.403391620377079,
,,,-0.0126562501975,-0.201518110523466,-0.363291128072888,
,,,-0.012604166865,-0.1941010246519,-0.367110222578049,
,,,-0.0125520835325,-0.186683938780334,-0.344195655547082,
,,,-0.0125000002,-0.179266852908768,-0.365200675325468,
,,,-0.0124479168675,-0.171849767037202,-0.325100183021277,
,,,-0.012395833535,-0.164432681165636,-0.323190635768697,
,,,-0.0123437502025,-0.157015595294069,-0.344195655547082,
,,,-0.01229166687,-0.150010569748702,-0.33655746653676,
,,,-0.0122395835375,-0.143005544203334,-0.315552446758375,
,,,-0.012187500205,-0.136000518657966,-0.307914257748052,
,,,-0.0121354168725,-0.129407553438796,-0.275451954454184,
,,,-0.01208333354,-0.122402527893428,-0.277361501706764,
,,,-0.0120312502075,-0.115809562674258,-0.2639946709387,
,,,-0.011979166875,-0.109216597455088,-0.229622820392251,
,,,-0.0119270835425,-0.102623632235918,-0.239170556655154,
,,,-0.01187500021,-0.0960306670167483,-0.246808745665476,
,,,-0.0118229168775,-0.0898497621237766,-0.233441914897412,
,,,-0.011770833545,-0.0832567969046067,-0.221984631381929,
,,,-0.0117187502125,-0.077075892011635,-0.216255989624187,
,,,-0.01166666688,-0.0704829267924652,-0.208617800613865,
,,,-0.0116145835475,-0.0643020218994934,-0.239170556655154,
,,,-0.011562500215,-0.0581211170065217,-0.220075084129348,
,,,-0.0115104168825,-0.0519402121135499,-0.183793686330318,
,,,-0.01145833355,-0.0453472468943801,-0.168517308309674,
,,,-0.0114062502175,-0.0391663420014083,-0.158969572046772,
,,,-0.011354166885,-0.0329854371084366,-0.164698213804513,
,,,-0.0113020835525,-0.0263924718892667,-0.166607761057094,
,,,-0.01125000022,-0.020211566996295,-0.174245950067416,
,,,-0.0111979168875,-0.0136186017771252,-0.168517308309674,
,,,-0.011145833555,-0.00702563655795529,-0.18952232808806,
,,,-0.0110937502225,-0.000844731664983556,-0.162788666551933,
,,,-0.01104166689,0.0057482335541863,-0.15133138303645,
,,,-0.0109895835575,0.011929138447158,-0.145602741278708,
,,,-0.010937500225,0.018934163992526,-0.143693194026127,
,,,-0.0108854168925,0.0251150688854977,-0.134145457763225,
,,,-0.01083333356,0.0317080341046676,-0.128416816005483,
,,,-0.0107812502275,0.0383009993238375,-0.118869079742581,
,,,-0.010729166895,0.0448939645430073,-0.130326363258064,
,,,-0.0106770835625,0.0514869297621772,-0.118869079742581,
,,,-0.01062500023,0.0576678346551489,-0.111230890732259,
,,,-0.0105729168975,0.0646728602005169,-0.0902258709538728,
,,,-0.010520833565,0.0708537650934886,-0.0825876819435507,
,,,-0.0104687502325,0.0774467303126585,-0.107411796227098,
,,,-0.0104166669,0.0836276352056302,-0.0883163237012923,
,,,-0.0103645835675,0.0902206004248001,-0.11695953249,
,,,-0.010312500235,0.0968135656439699,-0.120778626995161,
,,,-0.0102604169025,0.102994470536942,-0.0806781346909702,
,,,-0.01020833357,0.109175375429913,-0.0959545127116144,
,,,-0.0101562502375,0.115768340649083,-0.109321343479678,
,,,-0.010104166905,0.121949245542055,-0.0902258709538728,
,,,-0.0100520835725,0.128130150435027,-0.0921354182064533,
,,,-0.01000000024,0.135135175980395,-0.113140437984839,
,,,-0.0099479169075,0.141316080873366,-0.145602741278708,
,,,-0.009895833575,0.147909046092536,-0.126507268752903,
,,,-0.0098437502425,0.154089950985508,-0.0806781346909702,
,,,-0.00979166691,0.16027085587848,-0.0558540204074234,
,,,-0.0097395835775,0.16686382109765,-0.124597721500322,
,,,-0.009687500245,0.173044725990621,-0.0768590401858091,
,,,-0.0096354169125,0.179637691209791,-0.0367585478816181,
,,,-0.00958333358,0.185818596102763,-0.137964552268386,
,,,-0.0095312502475,0.192411561321933,-0.111230890732259,
,,,-0.009479166915,0.198592466214905,-0.0100248863454908,
,,,-0.0094270835825,0.204773371107876,-0.111230890732259,
,,,-0.00937500025,0.211366336327046,-0.0825876819435507,
,,,-0.0093229169175,0.217547241220018,-0.0864067764487118,
,,,-0.009270833585,0.22372814611299,-0.105502248974517,
,,,-0.0092187502525,0.229909051005961,-0.0921354182064533,
,,,-0.00916666692,0.236089955898933,-0.0577635676600039,
,,,-0.0091145835875,0.242270860791905,-0.0978640599641949,
,,,-0.009062500255,0.248451765684877,-0.0883163237012923,
,,,-0.0090104169225,0.253808549925452,-0.103592701721936,
,,,-0.00895833359,0.260401515144622,-0.0921354182064533,
,,,-0.0089062502575,0.266170359711396,-0.0864067764487118,
,,,-0.008854166925,0.271939204278169,-0.0673113039229065,
,,,-0.0088020835925,0.277708048844943,-0.0386680951341987,
,,,-0.00875000026,0.283064833085518,-0.0520349259022623,
,,,-0.0086979169275,0.288833677652292,-0.0768590401858091,
,,,-0.008645833595,0.294602522219066,-0.0405776423867792,
,,,-0.0085937502625,0.299959306459641,-0.0482158313971013,
,,,-0.00854166693,0.305316090700217,-0.0329394533764571,
,,,-0.0084895835975,0.310672874940792,-0.0138439808506519,
,,,-0.008437500265,0.316029659181368,-0.0405776423867792,
,,,-0.0083854169325,0.320974383095745,0.0128896806854755,
,,,-0.0083333336,0.325507046683924,-0.00811533909291029,
,,,-0.0082812502675,0.330451770598302,-0.00811533909291029,
,,,-0.008229166935,0.335396494512679,0.014799227938056,
,,,-0.0081770836025,0.339929158100858,0.0281660587061197,
,,,-0.00812500027,0.344461821689038,0.00143239716999233,
,,,-0.0080729169375,0.348994485277217,0.054899720242247,
,,,-0.008020833605,0.353527148865396,0.0892715707886964,
,,,-0.0079687502725,0.357647752127377,0.108367043314502,
,,,-0.00791666694,0.36135629506316,0.137010252103209,
,,,-0.0078645836075,0.365064837998943,0.13891979935579,
,,,-0.007812500275,0.368361320608528,0.158015271881595,
,,,-0.0077604169425,0.371657803218113,0.188568027922884,
,,,-0.00770833361,0.3745422255015,0.234397161984816,
,,,-0.0076562502775,0.377426647784887,0.261130823520944,
,,,-0.007604166945,0.380311070068274,0.287864485057071,
,,,-0.0075520836125,0.382783432025462,0.314598146593198,
,,,-0.00750000028,0.385255793982651,0.383341847686097,
,,,-0.0074479169475,0.38772815593984,0.455904643284157,
,,,-0.007395833615,0.390200517897028,0.526557891629636,
,,,-0.0073437502825,0.392672879854217,0.591482498217374,
,,,-0.00729166695,0.394733181485208,0.660226199310273,
,,,-0.0072395836175,0.397205543442396,0.75952265644446,
,,,-0.007187500285,0.398853784747189,0.872185944346711,
,,,-0.0071354169525,0.400502026051981,0.982939684996381,
,,,-0.00708333362,0.402562327682972,1.06695976410992,
,,,-0.0070312502875,0.404210568987764,1.17771350475959,
,,,-0.006979166955,0.405446749966359,1.30756271793507,
,,,-0.0069270836225,0.407094991271151,1.39731143880636,
,,,-0.00687500029,0.407919111923547,1.43741193111055,
,,,-0.0068229169575,0.408743232575944,1.51379382121377,
,,,-0.006770833625,0.40956735322834,1.56344204978086,
,,,-0.0067187502925,0.409979413554538,1.58826616406441,
,,,-0.00666666696,0.410391473880736,1.54243703000247,
,,,-0.0066145836275,0.410803534206934,1.46032649814151,
,,,-0.006562500295,0.410391473880736,1.41831645858474,
,,,-0.0065104169625,0.410391473880736,1.34957275749184,
,,,-0.00645833363,0.409979413554538,1.21208535530604,
,,,-0.0064062502975,0.409979413554538,1.09942206740379,
,,,-0.006354166965,0.40956735322834,0.998216063017026,
,,,-0.0063020836325,0.408743232575944,0.893190964125097,
,,,-0.0062500003,0.408743232575944,0.769070392707363,
,,,-0.0061979169675,0.408331172249746,0.662135746562853,
,,,-0.006145833635,0.407919111923547,0.520829249871895,
,,,-0.0060937503025,0.406682930944953,0.417713698232546,
,,,-0.00604166697,0.405858810292557,0.303140863077715,
,,,-0.0059895836375,0.405446749966359,0.192387122428045,
,,,-0.005937500305,0.404622629313963,0.116005232324824,
,,,-0.0058854169725,0.403798508661566,0.0167087751906365,
,,,-0.00583333364,0.40297438800917,-0.0463062841445208,
,,,-0.0057812503075,0.402150267356774,-0.130326363258064,
,,,-0.005729166975,0.401738207030576,-0.221984631381929,
,,,-0.0056770836425,0.400914086378179,-0.275451954454184,
,,,-0.00562500031,0.400089965725783,-0.33655746653676,
,,,-0.0055729169775,0.399265845073387,-0.378567506093532,
,,,-0.005520833645,0.398441724420991,-0.416758451145142,
,,,-0.0054687503125,0.397205543442396,-0.462587585207075,
,,,-0.00541666698,0.39638142279,-0.521783550037071,
,,,-0.0053645836475,0.395557302137604,-0.559974495088682,
,,,-0.005312500315,0.394733181485208,-0.546607664320618,
,,,-0.0052604169825,0.393909060832812,-0.600074987392873,
,,,-0.00520833365,0.393084940180415,-0.638265932444483,
,,,-0.0051562503175,0.392260819528019,-0.588617703877389,
,,,-0.005104166985,0.391436698875623,-0.622989554423839,
,,,-0.0050520836525,0.390612578223227,-0.619170459918678,
,,,-0.00500000032,0.389376397244632,-0.626808648929,
,,,-0.0049479169875,0.388552276592236,-0.649723215959966,
,,,-0.004895833655,0.387316095613642,-0.689823708264157,
,,,-0.0048437503225,0.386491974961245,-0.689823708264157,
,,,-0.00479166699,0.385255793982651,-0.712738275295123,
,,,-0.0047395836575,0.384019613004057,-0.722286011558026,
,,,-0.004687500325,0.382371371699264,-0.718466917052865,
,,,-0.0046354169925,0.380723130394472,-0.703190539032221,
,,,-0.00458333366,0.379074889089679,-0.691733255516738,
,,,-0.0045312503275,0.377426647784887,-0.693642802769318,
,,,-0.004479166995,0.375366346153896,-0.69937144452706,
,,,-0.0044270836625,0.372893984196708,-0.70128099177964,
,,,-0.00437500033,0.370421622239519,-0.705100086284801,
,,,-0.0043229169975,0.367537199956132,-0.686004613758996,
,,,-0.004270833665,0.364652777672745,-0.703190539032221,
,,,-0.0042187503325,0.36135629506316,-0.707009633537382,
,,,-0.004166667,0.357647752127377,-0.672637782990932,
,,,-0.0041145836675,0.353527148865396,-0.695552350021899,
,,,-0.004062500335,0.349406545603415,-0.661180499475449,
,,,-0.0040104170025,0.344873882015236,-0.668818688485771,
,,,-0.00395833367,0.339929158100858,-0.647813668707386,
,,,-0.0039062503375,0.334984434186481,-0.609622723655775,
,,,-0.003854167005,0.330451770598302,-0.607713176403195,
,,,-0.0038020836725,0.325094986357726,-0.600074987392873,
,,,-0.00375000034,0.320150262443349,-0.563793589593843,
,,,-0.0036979170075,0.314793478202773,-0.546607664320618,
,,,-0.003645833675,0.309436693962198,-0.525602644542232,
,,,-0.0035937503425,0.303255789069226,-0.514145361026749,
,,,-0.00354166701,0.297486944502452,-0.498868983006105,
,,,-0.0034895836775,0.291718099935679,-0.4797735104803,
,,,-0.003437500345,0.285537195042707,-0.451130301691592,
,,,-0.0033854170125,0.279356290149735,-0.44349211268127,
,,,-0.00333333368,0.273175385256764,-0.405301167629659,
,,,-0.0032812503475,0.266582420037594,-0.395753431366757,
,,,-0.003229167015,0.260401515144622,-0.426306187408045,
,,,-0.0031770836825,0.253396489599254,-0.378567506093532,
,,,-0.00312500035,0.246803524380084,-0.37283886433579,
,,,-0.0030729170175,0.239798498834716,-0.338467013789341,
,,,-0.003020833685,0.232793473289348,-0.338467013789341,
,,,-0.0029687503525,0.22578844774398,-0.304095163242891,
,,,-0.00291666702,0.218371361872414,-0.319371541263536,
,,,-0.0028645836875,0.210954276000848,-0.273542407201603,
,,,-0.002812500355,0.203537190129282,-0.288818785222247,
,,,-0.0027604170225,0.196120104257716,-0.252537387423217,
,,,-0.00270833369,0.188290958059952,-0.26208512368612,
,,,-0.0026562503575,0.180873872188386,-0.22580372588709,
,,,-0.002604167025,0.173456786316819,-0.246808745665476,
,,,-0.0025520836925,0.166039700445253,-0.258266029180959,
,,,-0.00250000036,0.159034674899885,-0.237261009402573,
,,,-0.0024479170275,0.151617589028319,-0.212436895119026,
,,,-0.002395833695,0.144200503156753,-0.220075084129348,
,,,-0.0023437503625,0.137195477611385,-0.206708253361285,
,,,-0.00229166703,0.130190452066017,-0.18952232808806,
,,,-0.0022395836975,0.122773366194451,-0.185703233582899,
,,,-0.002187500365,0.115768340649083,-0.197160517098382,
,,,-0.0021354170325,0.109175375429913,-0.176155497319996,
,,,-0.0020833337,0.102582410210744,-0.15133138303645,
,,,-0.0020312503675,0.0955773846653756,-0.126507268752903,
,,,-0.001979167035,0.0893964797724038,-0.113140437984839,
,,,-0.0019270837025,0.082803514553234,-0.111230890732259,
