Frank-Hertz Experiment		
		
Vr(V)= 1.0		
Cathode Heater Current (mA) = 240		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
11.30	7.08	109.36
11.35	8.17	109.35
11.40	9.61	109.35
11.45	10.70	109.35
11.50	11.43	109.35
11.55	12.76	109.34
11.60	13.93	109.34
11.65	15.10	109.34
11.70	16.68	109.34
11.75	17.81	109.34
11.80	19.58	109.34
11.85	21.52	109.33
11.90	23.55	109.33
11.95	25.30	109.33
12.00	27.10	109.33
12.05	30.14	109.33
12.10	33.01	109.33
12.15	35.94	109.33
12.20	40.19	109.33
12.25	44.99	109.32
12.30	51.40	109.32
12.35	57.20	109.31
12.40	62.15	109.31
12.45	68.56	109.31
12.50	75.24	109.31
12.55	80.89	109.30
12.60	84.90	109.30
12.65	89.24	109.30
12.70	93.78	109.30
12.75	97.39	109.30
12.80	101.04	109.30
12.85	104.29	109.30
12.90	108.14	109.30
12.95	112.80	109.29
13.00	118.42	109.29
13.05	124.36	109.29
13.10	129.07	109.29
13.15	135.38	109.28
13.20	142.37	109.28
13.25	148.31	109.29
13.30	152.65	109.29
13.35	158.89	109.28
13.40	164.02	109.28
13.45	170.33	109.28
13.50	175.96	109.28
13.55	180.47	109.28
13.60	186.47	109.28
13.65	192.83	109.28
13.70	198.91	109.28
13.75	203.65	109.28
13.80	209.34	109.27
13.85	215.68	109.27
13.90	221.58	109.27
13.95	227.31	109.27
14.00	231.65	109.26
14.05	237.02	109.26
14.10	243.55	109.26
14.15	248.88	109.26
14.20	253.01	109.26
14.25	258.20	109.26
14.30	263.84	109.25
14.35	268.57	109.25
14.40	272.42	109.25
14.45	276.95	109.25
14.50	281.68	109.25
14.55	286.22	109.25
14.60	290.74	109.25
14.65	293.99	109.25
14.70	298.36	109.25
14.75	303.58	109.25
14.80	308.04	109.24
14.85	311.53	109.24
14.90	316.36	109.24
14.95	321.67	109.24
15.00	326.55	109.24
15.05	330.96	109.24
15.10	334.70	109.23
15.15	339.17	109.23
15.20	344.20	109.24
15.25	348.85	109.24
15.30	351.77	109.23
15.35	355.58	109.23
15.40	359.77	109.23
15.45	363.33	109.23
15.50	366.08	109.23
