Frank-Hertz Experiment		
		
Vr(V)= 1.5		
Cathode Heater Current (mA) = 240		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
22.50	804.65	137.65
22.60	777.78	137.63
22.70	756.24	137.63
22.80	729.78	137.62
22.90	709.51	137.62
23.00	691.39	137.61
23.10	683.08	137.61
23.20	679.53	137.59
23.30	679.44	137.59
23.40	680.66	137.58
23.50	683.23	137.58
23.60	688.43	137.57
23.70	698.47	137.57
23.80	711.44	137.55
23.90	732.01	137.55
24.00	751.89	137.54
24.10	777.16	137.54
24.20	800.38	137.54
24.30	832.23	137.53
24.40	862.98	137.53
24.50	902.99	137.52
24.60	947.42	137.52
24.70	986.09	137.51
24.80	1035.17	137.51
24.90	1079.28	137.49
25.00	1135.41	137.49
25.10	1182.67	137.48
25.20	1242.76	137.48
25.30	1294.50	137.47
25.40	1354.56	137.47
25.50	1402.15	137.46
25.60	1456.72	137.46
25.70	1509.83	137.44
25.80	1553.24	137.44
25.90	1600.07	137.43
26.00	1634.68	137.43
26.10	1669.06	137.42
26.20	1691.30	137.42
26.30	1708.21	137.41
26.40	1715.38	137.41
26.50	1716.47	137.40
26.60	1713.66	137.40
26.70	1705.91	137.39
26.80	1691.51	137.39
26.90	1676.01	137.38
27.00	1649.45	137.38
27.10	1623.93	137.37
27.20	1592.27	137.37
27.30	1566.76	137.35
27.40	1550.12	137.35
27.50	1530.93	137.34
27.60	1509.95	137.34
27.70	1478.76	137.34
27.80	1453.95	137.34
27.90	1428.98	137.32
28.00	1414.43	137.32
28.10	1401.43	137.31
28.20	1392.03	137.31
28.30	1379.06	137.31
28.40	1367.69	137.31
28.50	1361.18	137.30
28.60	1359.80	137.30
28.70	1363.05	137.29
28.80	1369.47	137.29
28.90	1375.78	137.29
29.00	1384.02	137.27
29.10	1393.76	137.27
29.20	1411.55	137.27
29.30	1433.63	137.27
29.40	1463.86	137.26
29.50	1496.15	137.26
29.60	1525.45	137.25
29.70	1563.32	137.25
29.80	1599.97	137.24
29.90	1648.06	137.24
30.00	1692.77	137.23
30.10	1747.87	137.23
30.20	1795.21	137.22
30.30	1849.19	137.22
30.40	1894.30	137.22
30.50	1950.19	137.22
30.60	2005.77	137.20
30.70	2054.69	137.20
30.80	2109.63	137.19
30.90	2151.86	137.19
31.00	2199.01	137.18
31.10	2235.02	137.18
31.20	2273.96	137.17
31.30	2302.35	137.17
31.40	2331.48	137.16
31.50	2356.88	137.16
31.60	2374.23	137.16
31.70	2388.62	137.16
31.80	2396.75	137.14
31.90	2401.29	137.14
32.00	2402.19	137.14
32.10	2401.06	137.14
32.20	2399.37	137.12
32.30	2395.89	137.12
32.40	2391.03	137.11
32.50	2384.94	137.11
32.60	2376.96	137.10
32.70	2371.18	137.10
32.80	2365.22	137.08
32.90	2363.30	137.08
33.00	2359.99	137.08
33.10	2357.33	137.08
33.20	2350.38	137.07
33.30	2344.80	137.07
33.40	2340.26	137.07
33.50	2338.93	137.07
33.60	2341.08	137.07
33.70	2342.34	137.05
33.80	2343.93	137.05
33.90	2345.45	137.04
34.00	2350.86	137.04
34.10	2360.95	137.03
34.20	2374.26	137.03
34.30	2392.49	137.02
34.40	2408.64	137.02
34.50	2428.99	137.02
34.60	2452.48	137.02
34.70	2478.30	137.01
34.80	2513.55	137.01
34.90	2545.46	137.00
35.00	2585.60	137.00
35.10	2619.92	136.99
35.20	2660.19	136.99
35.30	2696.00	136.99
35.40	2742.80	136.99
35.50	2785.94	136.98
35.60	2833.59	136.98
35.70	2880.16	136.97
35.80	2917.85	136.97
35.90	2962.37	136.97
36.00	3003.31	136.97
36.10	3049.42	136.96
36.20	3090.21	136.96
36.30	3133.87	136.95
36.40	3167.87	136.95
36.50	3205.66	136.94
36.60	3237.09	136.94
36.70	3272.10	136.92
36.80	3307.02	136.92
36.90	3334.58	136.92
37.00	3366.47	136.92
37.10	3392.46	136.91
37.20	3421.06	136.91
37.30	3445.01	136.90
37.40	3470.48	136.90
37.50	3491.41	136.89
37.60	3513.70	136.89
37.70	3531.63	136.89
37.80	3551.57	136.89
37.90	3570.81	136.89
38.00	3587.94	136.88
38.10	3606.13	136.88
38.20	3622.15	136.87
38.30	3640.80	136.87
38.40	3655.78	136.87
38.50	3671.86	136.87
38.60	3684.93	136.85
38.70	3698.74	136.85
38.80	3710.76	136.85
38.90	3726.45	136.85
39.00	3744.31	136.84
39.10	3762.39	136.84
39.20	3781.87	136.84
39.30	3799.31	136.84
39.40	3819.86	136.82
39.50	3841.91	136.82
39.60	3870.20	136.82
39.70	3899.35	136.82
39.80	3933.33	136.81
39.90	3962.49	136.81
40.00	3994.81	136.81
