Frank-Hertz Experiment		
		
Vr(V)= 3.0		
Cathode Heater Current (mA) = 240		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
22.60	0.63	169.99
22.70	0.43	169.99
22.80	0.40	169.98
22.90	0.15	169.98
23.00	0.12	169.99
23.10	0.24	169.99
23.20	0.03	169.99
23.30	0.10	169.99
23.40	0.11	169.99
23.50	0.20	169.99
23.60	0.16	169.99
23.70	0.40	169.99
23.80	0.53	169.98
23.90	1.13	169.98
24.00	1.71	169.99
24.10	2.62	169.99
24.20	3.56	169.98
24.30	5.16	169.98
24.40	6.72	169.98
24.50	8.77	169.98
24.60	11.30	169.99
24.70	13.65	169.99
24.80	16.62	170.00
24.90	19.60	170.00
25.00	23.48	169.99
25.10	26.53	169.99
25.20	30.32	169.99
25.30	33.11	169.99
25.40	35.75	170.00
25.50	37.27	170.00
25.60	38.02	170.00
25.70	37.57	170.00
25.80	36.11	169.99
25.90	33.63	169.99
26.00	31.28	169.99
26.10	28.11	169.99
26.20	25.57	170.00
26.30	22.21	170.00
26.40	19.61	169.99
26.50	16.50	169.99
26.60	13.78	170.00
26.70	11.21	170.00
26.80	9.07	170.00
26.90	7.46	170.00
27.00	6.01	170.00
27.10	4.80	170.00
27.20	3.50	170.00
27.30	2.87	170.00
27.40	2.19	169.99
27.50	1.78	169.99
27.60	1.42	169.99
27.70	0.99	170.00
27.80	0.86	170.00
27.90	0.69	170.01
28.00	0.49	170.01
28.10	0.34	170.01
28.20	0.45	170.01
28.30	0.30	170.01
28.40	0.47	170.01
28.50	0.50	170.02
28.60	0.85	170.02
28.70	1.09	170.02
28.80	1.94	170.02
28.90	2.73	170.03
29.00	4.09	170.03
29.10	5.36	170.03
29.20	7.31	170.03
29.30	9.60	170.03
29.40	12.04	170.03
29.50	15.12	170.03
29.60	18.12	170.03
29.70	21.96	170.04
29.80	25.36	170.04
29.90	29.90	170.04
30.00	33.51	170.04
30.10	37.62	170.04
30.20	40.84	170.04
30.30	43.84	170.04
30.40	45.57	170.04
30.50	46.55	170.04
30.60	46.47	170.04
30.70	45.51	170.04
30.80	43.94	170.04
30.90	42.32	170.04
31.00	39.82	170.04
31.10	37.25	170.04
31.20	33.81	170.04
31.30	30.82	170.04
